t,obj_id
2969,0
2970,3
2971,0
2972,0
2973,272
2974,63
2975,1
2976,71
2977,150
2978,2
2979,23
2980,946
2981,45
2982,364
2983,19
2984,0
2985,50
2986,158
2987,431
2988,142
2989,854
2990,5
2991,111
2992,0
2993,0
2994,733
2995,912
2996,3
2997,189
2998,1504
2999,0
3000,0
3001,79
3002,0
3003,35
3004,42
3005,1
3006,0
3007,1
3008,5
3009,3
3010,142
3011,29
3012,0
3013,316
3014,274
3015,0
3016,0
3017,54
3018,5
3019,2
3020,76
3021,0
3022,167
3023,42
3024,317
3025,471
3026,11
3027,327
3028,2
3029,5
3030,3
3031,0
3032,166
3033,1243
3034,300
3035,597
3036,25
3037,796
3038,2
3039,0
3040,26
3041,1
3042,1
3043,2
3044,1
3045,0
3046,14
3047,0
3048,4
3049,22
3050,10
3051,3
3052,106
3053,183
3054,31
3055,3
3056,3
3057,6
3058,1
3059,451
3060,6
3061,1
3062,1
3063,11
3064,1748
3065,841
3066,1458
3067,1109
3068,372
3069,12
3070,284
3071,1
3072,16
3073,616
3074,7
3075,46
3076,3
3077,21
3078,2
3079,1
3080,0
3081,19
3082,8
3083,508
3084,7
3085,403
3086,1
3087,19
3088,4
3089,79
3090,12
3091,0
3092,16
3093,422
3094,571
3095,23
3096,5
3097,4
3098,375
3099,3
3100,180
3101,0
3102,39
3103,55
3104,5
3105,390
3106,295
3107,71
3108,11
3109,280
3110,8
3111,7
3112,2
3113,5
3114,20
3115,0
3116,8
3117,8
3118,48
3119,212
3120,3
3121,14
3122,198
3123,2
3124,1090
3125,619
3126,2
3127,168
3128,1343
3129,206
3130,0
3131,1519
3132,15
3133,0
3134,290
3135,360
3136,0
3137,93
3138,170
3139,528
3140,113
3141,0
3142,892
3143,15
3144,128
3145,0
3146,0
3147,1
3148,171
3149,1253
3150,21
3151,12
3152,32
3153,1082
3154,1002
3155,1133
3156,44
3157,403
3158,251
3159,12
3160,7
3161,8
3162,969
3163,379
3164,724
3165,10
3166,260
3167,1325
3168,1257
3169,14
3170,397
3171,7
3172,1521
3173,12
3174,2
3175,16
3176,0
3177,2
3178,151
3179,477
3180,38
3181,3
3182,264
3183,18
3184,80
3185,663
3186,1
3187,0
3188,0
3189,1
3190,10
3191,1
3192,202
3193,0
3194,39
3195,455
3196,1
3197,283
3198,869
3199,221
3200,114
3201,155
3202,97
3203,758
3204,2
3205,16
3206,43
3207,0
3208,9
3209,159
3210,88
3211,896
3212,1896
3213,178
3214,0
3215,1879
3216,0
3217,43
3218,27
3219,10
3220,4
3221,0
3222,122
3223,16
3224,55
3225,3
3226,1
3227,0
3228,7
3229,4
3230,364
3231,8
3232,39
3233,6
3234,181
3235,13
3236,27
3237,215
3238,14
3239,19
3240,0
3241,0
3242,47
3243,111
3244,1
3245,271
3246,2
3247,180
3248,69
3249,0
3250,232
3251,165
3252,4
3253,463
3254,16
3255,397
3256,194
3257,112
3258,16
3259,10
3260,0
3261,40
3262,90
3263,45
3264,26
3265,0
3266,7
3267,1356
3268,0
3269,127
3270,771
3271,7
3272,13
3273,5
3274,0
3275,2
3276,20
3277,0
3278,20
3279,2
3280,8
3281,2
3282,7
3283,0
3284,0
3285,7
3286,552
3287,180
3288,15
3289,9
3290,0
3291,2
3292,1
3293,594
3294,0
3295,728
3296,418
3297,3
3298,4
3299,0
3300,86
3301,13
3302,15
3303,150
3304,1599
3305,1
3306,220
3307,0
3308,2
3309,1
3310,21
3311,1037
3312,308
3313,12
3314,53
3315,11
3316,5
3317,245
3318,0
3319,1
3320,0
3321,0
3322,11
3323,0
3324,367
3325,6
3326,0
3327,0
3328,681
3329,4
3330,1
3331,81
3332,2
3333,0
3334,393
3335,62
3336,5
3337,21
3338,1393
3339,2
3340,605
3341,683
3342,1483
3343,0
3344,7
3345,3
3346,2
3347,200
3348,2
3349,600
3350,8
3351,0
3352,9
3353,133
3354,0
3355,1
3356,0
3357,188
3358,851
3359,401
3360,104
3361,96
3362,24
3363,46
3364,72
3365,1
3366,1993
3367,9
3368,62
3369,65
3370,14
3371,83
3372,893
3373,0
3374,20
3375,23
3376,0
3377,2
3378,484
3379,0
3380,0
3381,1466
3382,4
3383,1
3384,2
3385,0
3386,5
3387,829
3388,201
3389,200
3390,3
3391,2
3392,1
3393,2
3394,1547
3395,170
3396,9
3397,12
3398,0
3399,12
3400,52
3401,0
3402,2
3403,1
3404,9
3405,57
3406,94
3407,3
3408,26
3409,1
3410,0
3411,1
3412,0
3413,8
3414,4
3415,15
3416,1
3417,252
3418,4
3419,6
3420,404
3421,1037
3422,94
3423,93
3424,11
3425,24
3426,2
3427,77
3428,1572
3429,917
3430,200
3431,135
3432,8
3433,641
3434,0
3435,2
3436,5
3437,592
3438,24
3439,30
3440,391
3441,0
3442,0
3443,185
3444,24
3445,895
3446,0
3447,525
3448,2
3449,658
3450,66
3451,0
3452,22
3453,2
3454,605
3455,1679
3456,1
3457,60
3458,0
3459,4
3460,13
3461,0
3462,23
3463,85
3464,230
3465,0
3466,604
3467,271
3468,1
3469,0
3470,9
3471,0
3472,306
3473,4
3474,1
3475,2
3476,8
3477,1
3478,4
3479,2
3480,24
3481,495
3482,0
3483,38
3484,1
3485,99
3486,0
3487,4
3488,1142
3489,782
3490,0
3491,17
3492,2
3493,2
3494,180
3495,15
3496,1
3497,92
3498,273
3499,137
3500,11
3501,46
3502,21
3503,3
3504,120
3505,4
3506,73
3507,89
3508,0
3509,0
3510,0
3511,51
3512,59
3513,3
3514,2
3515,1
3516,8
3517,8
3518,78
3519,10
3520,231
3521,0
3522,29
3523,11
3524,2
3525,2
3526,2
3527,27
3528,3
3529,99
3530,321
3531,1
3532,14
3533,0
3534,59
3535,10
3536,2
3537,19
3538,1
3539,9
3540,203
3541,755
3542,6
3543,0
3544,5
3545,577
3546,137
3547,0
3548,4
3549,628
3550,29
3551,0
3552,1
3553,23
3554,0
3555,1
3556,76
3557,0
3558,0
3559,235
3560,163
3561,30
3562,4
3563,10
3564,1
3565,810
3566,11
3567,360
3568,1642
3569,41
3570,11
3571,20
3572,10
3573,1441
3574,150
3575,0
3576,345
3577,106
3578,0
3579,3
3580,955
3581,124
3582,14
3583,10
3584,11
3585,29
3586,517
3587,67
3588,1
3589,1
3590,1
3591,1255
3592,26
3593,0
3594,3
3595,0
3596,36
3597,0
3598,14
3599,482
3600,3
3601,235
3602,1576
3603,2
3604,17
3605,0
3606,4
3607,1
3608,1248
3609,487
3610,592
3611,206
3612,138
3613,4
3614,0
3615,55
3616,463
3617,3
3618,1
3619,571
3620,2
3621,931
3622,9
3623,2
3624,5
3625,332
3626,14
3627,7
3628,1
3629,2
3630,33
3631,668
3632,1
3633,1
3634,3
3635,39
3636,7
3637,365
3638,0
3639,111
3640,4
3641,44
3642,16
3643,18
3644,4
3645,5
3646,262
3647,27
3648,204
3649,1
3650,38
3651,22
3652,14
3653,35
3654,2
3655,1
3656,32
3657,4
3658,4
3659,3
3660,99
3661,1
3662,55
3663,25
3664,26
3665,39
3666,0
3667,4
3668,36
3669,15
3670,22
3671,1
3672,155
3673,11
3674,1
3675,4
3676,1494
3677,24
3678,1
3679,1
3680,114
3681,9
3682,5
3683,102
3684,9
3685,7
3686,49
3687,3
3688,537
3689,0
3690,13
3691,70
3692,2
3693,1568
3694,5
3695,1
3696,2
3697,0
3698,28
3699,4
3700,227
3701,1609
3702,1
3703,18
3704,0
3705,28
3706,5
3707,13
3708,0
3709,1
3710,28
3711,68
3712,8
3713,47
3714,182
3715,2
3716,0
3717,1
3718,1830
3719,5
3720,154
3721,5
3722,6
3723,6
3724,823
3725,16
3726,793
3727,1
3728,303
3729,0
3730,14
3731,76
3732,1578
3733,2
3734,1163
3735,0
3736,0
3737,0
3738,26
3739,18
3740,50
3741,0
3742,17
3743,175
3744,1
3745,240
3746,16
3747,5
3748,30
3749,0
3750,37
3751,44
3752,0
3753,0
3754,14
3755,72
3756,9
3757,172
3758,0
3759,0
3760,1
3761,147
3762,6
3763,191
3764,283
3765,11
3766,61
3767,236
3768,3
3769,27
3770,42
3771,0
3772,22
3773,269
3774,939
3775,167
3776,5
3777,1046
3778,602
3779,68
3780,3
3781,3
3782,55
3783,26
3784,345
3785,106
3786,175
3787,6
3788,2
3789,4
3790,1332
3791,128
3792,2
3793,7
3794,1
3795,206
3796,1
3797,1801
3798,0
3799,782
3800,11
3801,55
3802,1
3803,3
3804,1275
3805,1
3806,0
3807,0
3808,4
3809,0
3810,2
3811,614
3812,1
3813,1133
3814,0
3815,1625
3816,480
3817,15
3818,13
3819,2
3820,4
3821,8
3822,34
3823,12
3824,1306
3825,2
3826,12
3827,0
3828,1
3829,745
3830,130
3831,59
3832,205
3833,1
3834,14
3835,122
3836,0
3837,0
3838,520
3839,869
3840,1737
3841,8
3842,7
3843,21
3844,7
3845,4
3846,97
3847,180
3848,18
3849,3
3850,0
3851,1617
3852,453
3853,515
3854,286
3855,64
3856,270
3857,853
3858,0
3859,1719
3860,42
3861,90
3862,1
3863,1
3864,1
3865,72
3866,0
3867,12
3868,1
3869,4
3870,9
3871,2
3872,932
3873,69
3874,0
3875,17
3876,0
3877,4
3878,29
3879,9
3880,0
3881,37
3882,169
3883,14
3884,1
3885,480
3886,3
3887,0
3888,113
3889,337
3890,10
3891,0
3892,4
3893,0
3894,57
3895,1333
3896,0
3897,2
3898,0
3899,1505
3900,61
3901,289
3902,6
3903,0
3904,19
3905,1595
3906,2
3907,3
3908,126
3909,181
3910,164
3911,1
3912,35
3913,0
3914,32
3915,1
3916,0
3917,0
3918,0
3919,3
3920,823
3921,7
3922,68
3923,1956
3924,9
3925,0
3926,372
3927,1534
3928,14
3929,67
3930,26
3931,1
3932,4
3933,40
3934,138
3935,30
3936,1
3937,21
3938,243
3939,23
3940,2
3941,132
3942,0
3943,105
3944,1340
3945,15
3946,1
3947,0
3948,3
3949,4
3950,1573
3951,32
3952,47
3953,3
3954,1
3955,7
3956,11
3957,19
3958,6
3959,337
3960,7
3961,136
3962,1187
3963,3
3964,2
3965,92
3966,10
3967,27
3968,108
3969,0
3970,68
3971,0
3972,0
3973,4
3974,42
3975,4
3976,363
3977,9
3978,0
3979,0
3980,30
3981,410
3982,42
3983,1
3984,0
3985,69
3986,602
3987,32
3988,626
3989,34
3990,754
3991,99
3992,225
3993,8
3994,86
3995,180
3996,168
3997,0
3998,3
3999,1
4000,1218
4001,63
4002,3
4003,1
4004,0
4005,119
4006,3
4007,196
4008,33
4009,992
4010,0
4011,185
4012,2
4013,1699
4014,185
4015,6
4016,248
4017,4
4018,4
4019,45
4020,12
4021,11
4022,2
4023,12
4024,0
4025,0
4026,257
4027,13
4028,0
4029,1
4030,0
4031,0
4032,7
4033,184
4034,356
4035,130
4036,26
4037,35
4038,0
4039,71
4040,9
4041,1115
4042,1722
4043,120
4044,10
4045,86
4046,2
4047,12
4048,241
4049,10
4050,374
4051,61
4052,0
4053,72
4054,26
4055,13
4056,4
4057,49
4058,0
4059,3
4060,46
4061,309
4062,146
4063,1212
4064,9
4065,173
4066,563
4067,1
4068,1
4069,113
4070,858
4071,234
4072,104
4073,0
4074,37
4075,3
4076,3
4077,0
4078,151
4079,100
4080,0
4081,84
4082,39
4083,464
4084,46
4085,1
4086,1175
4087,7
4088,869
4089,0
4090,42
4091,1563
4092,53
4093,1
4094,0
4095,11
4096,0
4097,12
4098,2
4099,80
4100,1492
4101,1716
4102,6
4103,217
4104,720
4105,10
4106,0
4107,0
4108,1
4109,3
4110,271
4111,35
4112,0
4113,11
4114,45
4115,10
4116,81
4117,0
4118,1
4119,142
4120,10
4121,547
4122,13
4123,1
4124,10
4125,2
4126,0
4127,19
4128,1
4129,0
4130,144
4131,1
4132,10
4133,174
4134,112
4135,2
4136,280
4137,93
4138,50
4139,3
4140,1331
4141,1408
4142,1
4143,3
4144,7
4145,229
4146,0
4147,454
4148,380
4149,0
4150,1
4151,17
4152,1096
4153,4
4154,342
4155,3
4156,47
4157,60
4158,6
4159,198
4160,732
4161,15
4162,0
4163,1
4164,1543
4165,1
4166,190
4167,2
4168,62
4169,1878
4170,96
4171,163
4172,44
4173,360
4174,47
4175,8
4176,92
4177,103
4178,120
4179,44
4180,33
4181,58
4182,0
4183,17
4184,0
4185,5
4186,359
4187,4
4188,1
4189,0
4190,10
4191,71
4192,0
4193,0
4194,25
4195,0
4196,3
4197,184
4198,113
4199,0
4200,1
4201,66
4202,25
4203,6
4204,25
4205,449
4206,254
4207,96
4208,9
4209,1127
4210,523
4211,7
4212,0
4213,0
4214,10
4215,15
4216,399
4217,1945
4218,1189
4219,54
4220,7
4221,1791
4222,1
4223,19
4224,2
4225,11
4226,0
4227,24
4228,8
4229,1877
4230,5
4231,919
4232,6
4233,215
4234,32
4235,653
4236,11
4237,2
4238,7
4239,153
4240,2
4241,917
4242,64
4243,2
4244,0
4245,281
4246,0
4247,80
4248,16
4249,19
4250,1905
4251,0
4252,1
4253,97
4254,1043
4255,1819
4256,211
4257,17
4258,150
4259,406
4260,0
4261,7
4262,0
4263,15
4264,148
4265,616
4266,111
4267,55
4268,8
4269,1021
4270,14
4271,1
4272,689
4273,40
4274,4
4275,1
4276,128
4277,1
4278,0
4279,1
4280,0
4281,1830
4282,5
4283,71
4284,0
4285,2
4286,1
4287,6
4288,5
4289,470
4290,10
4291,0
4292,972
4293,0
4294,1303
4295,210
4296,102
4297,3
4298,1067
4299,0
4300,1
4301,169
4302,8
4303,6
4304,83
4305,248
4306,5
4307,102
4308,44
4309,0
4310,1690
4311,291
4312,398
4313,540
4314,266
4315,61
4316,3
4317,0
4318,2
4319,40
4320,78
4321,284
4322,564
4323,503
4324,0
4325,145
4326,305
4327,65
4328,7
4329,2
4330,0
4331,1516
4332,1132
4333,0
4334,49
4335,66
4336,292
4337,3
4338,270
4339,197
4340,1
4341,254
4342,72
4343,32
4344,745
4345,6
4346,232
4347,22
4348,1429
4349,0
4350,8
4351,1674
4352,20
4353,0
4354,414
4355,93
4356,997
4357,5
4358,26
4359,6
4360,13
4361,1
4362,100
4363,18
4364,589
4365,2
4366,5
4367,1
4368,203
4369,31
4370,10
4371,696
4372,1
4373,112
4374,7
4375,51
4376,319
4377,195
4378,1
4379,803
4380,46
4381,1413
4382,0
4383,2
4384,897
4385,15
4386,0
4387,0
4388,36
4389,0
4390,1
4391,12
4392,1514
4393,4
4394,26
4395,0
4396,3
4397,7
4398,30
4399,162
4400,4
4401,0
4402,5
4403,1781
4404,0
4405,12
4406,35
4407,10
4408,75
4409,26
4410,1
4411,12
4412,50
4413,30
4414,158
4415,7
4416,782
4417,1
4418,1726
4419,32
4420,11
4421,13
4422,3
4423,1
4424,180
4425,448
4426,0
4427,140
4428,9
4429,8
4430,348
4431,9
4432,206
4433,58
4434,15
4435,3
4436,180
4437,79
4438,179
4439,214
4440,94
4441,2
4442,8
4443,42
4444,0
4445,768
4446,2
4447,142
4448,181
4449,1727
4450,1
4451,17
4452,0
4453,1
4454,17
4455,0
4456,4
4457,34
4458,15
4459,6
4460,9
4461,4
4462,0
4463,0
4464,4
4465,0
4466,59
4467,2
4468,1
4469,289
4470,198
4471,45
4472,8
4473,130
4474,0
4475,1
4476,0
4477,7
4478,3
4479,9
4480,39
4481,0
4482,16
4483,144
4484,6
4485,0
4486,10
4487,306
4488,1
4489,3
4490,0
4491,47
4492,0
4493,6
4494,0
4495,23
4496,6
4497,1875
4498,12
4499,21
4500,573
4501,1
4502,1
4503,5
4504,910
4505,213
4506,427
4507,0
4508,648
4509,1705
4510,47
4511,2
4512,0
4513,3
4514,4
4515,1
4516,7
4517,566
4518,2
4519,16
4520,13
4521,23
4522,1764
4523,0
4524,1
4525,206
4526,0
4527,2
4528,6
4529,145
4530,1
4531,413
4532,1947
4533,1
4534,0
4535,2
4536,63
4537,1
4538,218
4539,20
4540,375
4541,1728
4542,3
4543,323
4544,64
4545,1
4546,2
4547,2
4548,69
4549,0
4550,0
4551,18
4552,0
4553,5
4554,1518
4555,10
4556,5
4557,0
4558,859
4559,362
4560,2
4561,0
4562,172
4563,5
4564,139
4565,37
4566,6
4567,0
4568,1
4569,1
4570,128
4571,8
4572,0
4573,4
4574,56
4575,124
4576,15
4577,710
4578,1
4579,11
4580,2
4581,117
4582,1276
4583,143
4584,288
4585,59
4586,59
4587,26
4588,25
4589,3
4590,2
4591,76
4592,0
4593,38
4594,918
4595,1
4596,6
4597,18
4598,139
4599,31
4600,39
4601,2
4602,20
4603,11
4604,64
4605,972
4606,350
4607,19
4608,276
4609,9
4610,2
4611,2
4612,220
4613,2
4614,826
4615,11
4616,1151
4617,26
4618,405
4619,3
4620,7
4621,0
4622,271
4623,1303
4624,77
4625,767
4626,7
4627,15
4628,35
4629,193
4630,1446
4631,0
4632,61
4633,46
4634,97
4635,11
4636,3
4637,17
4638,109
4639,451
4640,355
4641,0
4642,842
4643,0
4644,12
4645,0
4646,8
4647,5
4648,1
4649,0
4650,5
4651,0
4652,153
4653,90
4654,1
4655,1580
4656,5
4657,1
4658,963
4659,1
4660,479
4661,7
4662,0
4663,3
4664,0
4665,102
4666,40
4667,43
4668,1751
4669,2
4670,715
4671,15
4672,133
4673,4
4674,362
4675,2
4676,16
4677,885
4678,10
4679,1
4680,44
4681,3
4682,984
4683,6
4684,1
4685,3
4686,27
4687,201
4688,0
4689,5
4690,9
4691,0
4692,0
4693,0
4694,281
4695,14
4696,0
4697,9
4698,89
4699,1
4700,111
4701,69
4702,733
4703,2
4704,2
4705,550
4706,339
4707,4
4708,4
4709,30
4710,219
4711,9
4712,13
4713,0
4714,3
4715,1724
4716,87
4717,1
4718,558
4719,185
4720,9
4721,122
4722,16
4723,5
4724,808
4725,3
4726,1
4727,1
4728,893
4729,35
4730,92
4731,997
4732,0
4733,1694
4734,0
4735,15
4736,0
4737,1967
4738,8
4739,212
4740,0
4741,302
4742,9
4743,85
4744,21
4745,468
4746,19
4747,1
4748,285
4749,183
4750,0
4751,20
4752,42
4753,258
4754,455
4755,1
4756,180
4757,181
4758,2
4759,0
4760,8
4761,104
4762,111
4763,0
4764,836
4765,0
4766,0
4767,138
4768,0
4769,818
4770,0
4771,19
4772,53
4773,3
4774,78
4775,240
4776,29
4777,4
4778,81
4779,20
4780,12
4781,4
4782,0
4783,1
4784,0
4785,384
4786,156
4787,2
4788,3
4789,0
4790,1
4791,79
4792,15
4793,3
4794,0
4795,12
4796,5
4797,609
4798,382
4799,23
4800,5
4801,0
4802,42
4803,0
4804,6
4805,4
4806,0
4807,0
4808,1
4809,1
4810,798
4811,42
4812,10
4813,0
4814,1
4815,16
4816,1
4817,704
4818,3
4819,3
4820,12
4821,1379
4822,1240
4823,42
4824,12
4825,0
4826,8
4827,945
4828,24
4829,1
4830,139
4831,1
4832,5
4833,0
4834,3
4835,42
4836,50
4837,26
4838,2
4839,14
4840,0
4841,0
4842,133
4843,33
4844,0
4845,0
4846,1
4847,6
4848,269
4849,428
4850,2
4851,0
4852,95
4853,0
4854,2
4855,12
4856,0
4857,3
4858,1720
4859,45
4860,1132
4861,766
4862,24
4863,42
4864,2
4865,3
4866,7
4867,232
4868,101
4869,44
4870,25
4871,1774
4872,0
4873,1
4874,231
4875,59
4876,16
4877,774
4878,1
4879,2
4880,45
4881,0
4882,0
4883,1
4884,1727
4885,40
4886,34
4887,68
4888,4
4889,11
4890,1
4891,32
4892,1503
4893,5
4894,2
4895,2
4896,176
4897,1070
4898,18
4899,36
4900,1440
4901,234
4902,0
4903,6
4904,50
4905,1
4906,14
4907,10
4908,0
4909,3
4910,0
4911,11
4912,1
4913,916
4914,5
4915,2
4916,18
4917,1730
4918,0
4919,859
4920,351
4921,18
4922,17
4923,1633
4924,3
4925,141
4926,1
4927,344
4928,44
4929,3
4930,104
4931,0
4932,43
4933,1375
4934,3
4935,36
4936,10
4937,2
4938,75
4939,0
4940,96
4941,9
4942,3
4943,529
4944,32
4945,606
4946,7
4947,273
4948,0
4949,0
4950,91
4951,68
4952,0
4953,0
4954,5
4955,0
4956,0
4957,9
4958,46
4959,341
4960,136
4961,27
4962,88
4963,0
4964,1557
4965,480
4966,9
4967,198
4968,186
4969,7
4970,76
4971,24
4972,123
4973,11
4974,521
4975,71
4976,18
4977,297
4978,15
4979,17
4980,13
4981,29
4982,18
4983,0
4984,506
4985,15
4986,323
4987,109
4988,5
4989,43
4990,64
4991,139
4992,4
4993,663
4994,2
4995,8
4996,42
4997,38
4998,835
4999,17
5000,365
5001,65
5002,1881
5003,48
5004,0
5005,13
5006,18
5007,3
5008,31
5009,4
5010,2
5011,1037
5012,2
5013,5
5014,1
5015,725
5016,3
5017,3
5018,0
5019,96
5020,172
5021,0
5022,23
5023,67
5024,287
5025,0
5026,510
5027,4
5028,98
5029,1
5030,41
5031,1
5032,11
5033,3
5034,92
5035,1
5036,0
5037,2
5038,11
5039,53
5040,23
5041,0
5042,125
5043,0
5044,0
5045,10
5046,15
5047,681
5048,559
5049,0
5050,143
5051,22
5052,22
5053,0
5054,8
5055,8
5056,2
5057,1
5058,104
5059,213
5060,157
5061,17
5062,3
5063,1629
5064,8
5065,628
5066,2
5067,0
5068,2
5069,10
5070,784
5071,1801
5072,744
5073,8
5074,2
5075,179
5076,132
5077,64
5078,1282
5079,0
5080,10
5081,2
5082,26
5083,375
5084,21
5085,10
5086,1129
5087,2
5088,10
5089,1
5090,19
5091,81
5092,69
5093,658
5094,1
5095,11
5096,2
5097,0
5098,5
5099,4
5100,5
5101,0
5102,773
5103,43
5104,5
5105,0
5106,8
5107,9
5108,14
5109,462
5110,23
5111,450
5112,259
5113,2
5114,177
5115,3
5116,9
5117,0
5118,44
5119,128
5120,1061
5121,20
5122,547
5123,187
5124,270
5125,90
5126,0
5127,508
5128,0
5129,881
5130,159
5131,596
5132,73
5133,2
5134,0
5135,8
5136,0
5137,0
5138,3
5139,17
5140,3
5141,199
5142,872
5143,97
5144,47
5145,8
5146,196
5147,15
5148,0
5149,18
5150,205
5151,204
5152,0
5153,0
5154,3
5155,1
5156,7
5157,62
5158,849
5159,24
5160,3
5161,0
5162,15
5163,6
5164,1899
5165,1
5166,35
5167,167
5168,9
5169,1
5170,229
5171,511
5172,168
5173,0
5174,90
5175,77
5176,6
5177,24
5178,4
5179,2
5180,26
5181,240
5182,0
5183,14
5184,9
5185,967
5186,12
5187,0
5188,0
5189,0
